CustomerID,duration,event_observed,Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
17065,0,1,273,273,2,97.35,2,41.0,97.35,0
17066,0,1,362,362,1,228.34,1,93.0,228.34,0
17067,6,1,360,367,3,151.51333333333335,3,107.33333333333333,151.51333333333332,6
17068,252,0,4,257,27,170.43296296296296,27,83.96296296296296,170.43296296296296,252
17069,363,0,9,372,6,514.0966666666667,6,304.5,514.0966666666667,363
17070,0,0,46,46,1,133.18,1,101.0,133.18,0
17071,302,0,17,320,4,341.17,4,184.25,341.16999999999996,302
17072,0,1,261,261,1,273.35,1,212.0,273.35,0
17074,0,1,198,198,1,203.05,1,19.0,203.05,0
17075,296,0,65,361,6,233.75166666666667,6,82.16666666666667,233.75166666666667,296
17076,342,0,28,371,3,133.89,3,73.0,133.89,342
17077,0,1,214,214,1,306.0,1,36.0,306.0,0
17080,147,0,15,162,5,133.982,5,80.6,133.982,147
17081,259,0,31,291,4,165.12,4,76.0,165.12,259
17082,329,0,30,360,4,682.045,4,369.25,682.0450000000001,329
17083,258,0,45,304,6,440.66833333333335,6,197.16666666666666,440.6683333333333,258
17084,0,0,32,32,1,2253.22,1,1476.0,2253.22,0
17085,356,0,12,369,23,273.2726086956522,23,121.65217391304348,273.2726086956522,356
17087,0,1,373,373,1,221.53,1,113.0,221.53,0
17089,0,0,22,22,1,128.45,1,35.0,128.45,0
17090,133,0,10,144,6,184.255,6,73.5,184.255,133
17091,355,0,3,359,11,360.1309090909091,11,189.72727272727272,360.1309090909091,355
17092,237,0,73,311,7,533.9114285714286,7,376.85714285714283,533.9114285714286,237
17093,0,1,228,228,1,235.88,1,114.0,235.88,0
17094,0,0,59,59,1,100.2,1,60.0,100.2,0
17095,293,0,66,360,4,312.0225,4,269.25,312.0225,293
17096,171,0,19,191,7,382.25714285714287,7,174.28571428571428,382.25714285714287,171
17097,65,0,1,66,2,181.83,2,95.0,181.82999999999998,65
17098,159,0,17,176,3,197.0233333333333,3,41.666666666666664,197.02333333333334,159
17099,0,0,169,169,1,582.17,1,317.0,582.17,0
17101,155,0,30,186,3,295.1066666666666,3,120.0,295.1066666666666,155
17103,0,1,358,358,1,424.3,1,471.0,424.3,0
17104,0,0,59,59,1,474.03,1,149.0,474.03,0
17106,0,0,25,25,1,481.58,1,153.0,481.58,0
17107,279,0,33,313,4,1313.81,4,676.0,1313.81,279
17108,0,1,299,299,1,174.95,1,31.0,174.95,0
17109,91,0,42,133,2,205.21,2,100.0,205.20999999999998,91
17110,89,0,156,246,2,168.29999999999998,2,43.0,168.3,89
17111,0,0,61,61,1,227.97,1,299.0,227.97,0
17112,0,0,138,138,1,197.57,1,130.0,197.57,0
17113,123,1,210,333,6,384.26500000000004,6,152.16666666666666,384.26500000000004,123
17115,185,1,184,370,4,480.9975,4,128.25,480.9975,185
17116,0,1,284,284,1,389.78,1,392.0,389.78,0
17121,0,0,38,38,1,314.74,1,106.0,314.74,0
17122,111,0,24,135,3,144.06,3,96.0,144.06,111
17123,133,0,75,208,2,315.935,2,215.0,315.935,133
17126,83,0,17,101,4,256.745,4,161.5,256.745,83
17127,306,0,64,371,5,231.00600000000003,5,68.0,231.00600000000003,306
17129,0,0,156,156,1,31.85,1,5.0,31.85,0
17132,36,0,88,124,2,610.4549999999999,2,481.5,610.4549999999999,36
17133,154,0,110,264,5,1946.018,5,1475.4,1946.018,154
17134,0,0,78,78,1,212.1,1,46.0,212.1,0
17135,207,0,7,215,4,199.5075,4,171.0,199.5075,207
17136,0,1,298,298,1,231.68,1,256.0,231.68,0
17137,261,0,52,313,6,183.30166666666665,6,113.33333333333333,183.30166666666665,261
17138,283,0,25,309,6,672.795,6,316.3333333333333,672.795,283
17139,308,0,25,333,13,685.8453846153845,13,359.7692307692308,685.8453846153845,308
17141,266,0,54,320,4,181.895,4,105.75,181.895,266
17142,279,0,40,320,3,232.08333333333334,3,80.33333333333333,232.08333333333334,279
17143,98,0,53,151,2,440.485,2,157.0,440.485,98
17145,145,0,148,294,4,780.2275,4,647.75,780.2275,145
17146,240,0,71,311,10,510.28599999999994,10,197.6,510.28600000000006,240
17147,245,0,88,333,5,297.072,5,85.2,297.072,245
17149,0,0,87,87,1,143.10000000000002,1,18.0,143.10000000000002,0
17150,357,0,12,369,6,226.32500000000002,6,66.16666666666667,226.32500000000002,357
17151,0,1,371,371,1,231.90000000000003,1,42.0,231.90000000000003,0
17152,0,0,61,61,1,327.0,1,60.0,327.0,0
17155,208,0,163,372,5,128.152,5,149.0,128.152,208
17156,0,0,127,127,1,591.87,1,391.0,591.87,0
17157,255,0,116,371,17,284.2882352941176,17,112.94117647058823,284.2882352941176,255
17158,94,1,183,278,2,356.515,2,184.5,356.515,94
17159,167,0,113,281,2,280.355,2,118.5,280.355,167
17160,361,0,10,371,11,608.2845454545454,11,503.09090909090907,608.2845454545454,361
17161,0,0,80,80,1,856.01,1,537.0,856.01,0
17163,229,0,81,311,2,203.34,2,232.5,203.34,229
17165,347,0,17,364,5,327.12800000000004,5,137.6,327.12800000000004,347
17167,65,0,15,81,3,289.0366666666667,3,143.0,289.0366666666667,65
17168,0,0,134,134,1,400.2,1,220.0,400.2,0
17169,0,1,214,214,1,320.95,1,145.0,320.95,0
17170,14,0,10,25,2,89.34,2,76.0,89.34,14
17171,0,1,297,297,1,159.68,1,40.0,159.68,0
17172,296,0,66,362,2,319.405,2,367.5,319.405,296
17176,150,0,162,313,2,298.09499999999997,2,203.0,298.09499999999997,150
17177,0,0,141,141,1,119.5,1,40.0,119.5,0
17178,0,1,367,367,1,432.96,1,100.0,432.96,0
17179,180,0,18,198,3,265.1566666666667,3,111.66666666666667,265.1566666666667,180
17180,264,0,58,323,7,207.54285714285714,7,162.71428571428572,207.54285714285714,264
17181,222,0,9,231,2,112.72500000000001,2,121.5,112.72500000000001,222
17182,295,0,58,354,2,160.65,2,27.0,160.65,295
17184,161,1,205,366,2,99.20500000000001,2,36.5,99.20500000000001,161
17185,6,1,227,234,3,76.48666666666666,3,39.666666666666664,76.48666666666666,6
17187,0,0,162,162,1,263.76,1,282.0,263.76,0
17188,284,0,82,367,6,353.11666666666673,6,206.83333333333334,353.1166666666666,284
17189,176,1,196,373,3,189.96,3,125.0,189.96,176
17190,241,0,39,280,5,256.366,5,411.4,256.366,241
17191,369,0,4,374,11,247.8881818181818,11,123.81818181818181,247.8881818181818,369
17192,0,0,172,172,1,75.28,1,45.0,75.28,0
17193,351,0,22,373,2,305.37,2,207.0,305.37,351
17194,0,0,166,166,1,549.88,1,301.0,549.88,0
17195,0,1,291,291,1,562.98,1,486.0,562.98,0
17196,0,0,63,63,1,327.75,1,154.0,327.75,0
17198,5,0,1,7,2,260.83,2,121.0,260.83,5
17199,0,1,218,218,1,135.04000000000002,1,232.0,135.04000000000002,0
17200,264,0,23,288,4,89.1775,4,91.75,89.1775,264
17201,143,0,159,303,3,284.44,3,257.6666666666667,284.44,143
17202,0,0,56,56,1,160.65,1,55.0,160.65,0
17203,0,0,24,24,4,501.0025,4,437.75,501.0025,0
17204,173,0,10,183,5,788.0260000000001,5,401.0,788.0260000000001,173
17205,148,0,52,200,2,307.635,2,665.0,307.635,148
17207,0,1,288,288,1,292.62,1,233.0,292.62,0
17208,0,0,31,31,1,111.15,1,101.0,111.15,0
17209,87,1,285,372,3,198.5666666666667,3,241.0,198.5666666666667,87
17210,0,0,28,28,1,251.72,1,242.0,251.72,0
17211,356,0,5,362,6,288.23833333333334,6,170.33333333333334,288.23833333333334,356
17212,28,0,94,122,2,283.78000000000003,2,290.0,283.78,28
17213,358,0,2,360,7,343.01000000000005,7,143.28571428571428,343.01000000000005,358
17215,0,0,100,100,1,186.15,1,104.0,186.15,0
17216,0,1,190,190,1,63.6,1,21.0,63.6,0
17217,0,1,255,255,1,96.6,1,69.0,96.6,0
17218,314,0,4,319,9,247.44,9,137.77777777777777,247.44,314
17219,0,0,52,52,1,144.9,1,99.0,144.9,0
17220,270,0,53,324,7,181.3942857142857,7,109.42857142857143,181.3942857142857,270
17221,15,1,227,243,3,214.04666666666665,3,142.0,214.04666666666665,15
17222,220,0,113,334,5,250.17199999999997,5,147.0,250.17200000000003,220
17223,6,0,4,11,2,216.995,2,54.5,216.995,6
17224,0,0,137,137,1,100.86,1,65.0,100.86,0
17225,0,1,217,217,1,131.15,1,36.0,131.15,0
17226,220,0,80,301,2,250.98999999999998,2,223.5,250.98999999999998,220
17227,324,0,4,329,7,154.5514285714286,7,147.42857142857142,154.55142857142854,324
17228,269,0,3,273,7,181.41285714285712,7,147.57142857142858,181.41285714285712,269
17230,167,1,199,367,10,575.008,10,210.2,575.008,167
17231,342,0,25,368,15,262.67199999999997,15,130.46666666666667,262.67199999999997,342
17233,276,0,84,360,2,184.99,2,83.5,184.99,276
17235,180,0,8,189,7,193.54571428571427,7,106.71428571428571,193.54571428571427,180
17236,231,0,46,278,6,168.855,6,55.0,168.855,231
17237,6,0,11,17,2,339.72,2,154.5,339.71999999999997,6
17238,367,0,7,374,17,234.2741176470588,17,110.23529411764706,234.2741176470588,367
17239,139,0,23,162,3,268.98333333333335,3,121.66666666666667,268.98333333333335,139
17240,0,1,232,232,1,130.6,1,108.0,130.6,0
17241,276,0,21,298,12,228.0533333333333,12,71.58333333333333,228.05333333333337,276
17242,228,0,92,320,3,584.7466666666667,3,282.6666666666667,584.7466666666666,228
17243,368,0,5,374,44,270.91886363636365,44,106.9090909090909,270.91886363636365,368
17244,350,0,19,369,4,217.785,4,200.75,217.785,350
17245,0,1,325,325,1,200.18,1,232.0,200.18,0
17246,191,1,182,374,2,19.46,2,18.0,19.46,191
17248,0,0,117,117,1,181.89000000000001,1,63.0,181.89000000000001,0
17249,0,0,64,64,1,68.03,1,79.0,68.03,0
17251,342,0,18,360,2,264.575,2,134.5,264.57500000000005,342
17254,0,0,37,37,1,198.29,1,146.0,198.29,0
17255,55,0,26,82,2,245.10999999999999,2,178.0,245.10999999999999,55
17256,118,0,117,236,3,86.31,3,52.666666666666664,86.31,118
17257,0,0,72,72,2,94.89,2,93.5,94.89,0
17258,268,0,32,301,2,208.65,2,94.0,208.65000000000003,268
17259,286,0,4,291,5,247.82199999999997,5,142.4,247.82200000000003,286
17260,0,0,47,47,1,120.95,1,23.0,120.95,0
17261,0,0,145,145,1,221.59,1,95.0,221.59,0
17262,358,0,2,360,7,214.8942857142857,7,48.857142857142854,214.89428571428576,358
17264,0,0,60,60,1,268.28,1,217.0,268.28,0
17266,141,0,135,276,2,102.57,2,45.0,102.57,141
17268,286,0,81,367,7,138.60714285714286,7,78.71428571428571,138.60714285714286,286
17269,0,0,21,21,1,491.81,1,314.0,491.81,0
17270,262,0,105,368,2,300.72499999999997,2,210.0,300.725,262
17271,0,1,372,372,1,204.3,1,113.0,204.3,0
17273,0,0,60,60,1,141.12,1,133.0,141.12,0
17274,0,0,31,31,1,465.4,1,194.0,465.4,0
17275,0,0,19,19,1,114.1,1,71.0,114.1,0
17276,0,0,38,38,1,502.49,1,187.0,502.49,0
17278,0,1,201,201,1,25.2,1,16.0,25.2,0
17280,0,0,74,74,1,118.85999999999999,1,74.0,118.85999999999999,0
17281,299,0,10,309,6,132.975,6,49.166666666666664,132.975,299
17282,92,0,92,184,2,311.54,2,233.0,311.53999999999996,92
17283,0,0,14,14,1,188.46,1,179.0,188.46,0
17284,56,0,25,81,2,570.29,2,353.5,570.29,56
17285,34,1,264,299,2,203.97,2,67.0,203.97,34
17286,0,0,36,36,2,118.905,2,125.5,118.905,0
17287,368,0,3,372,16,187.53125,16,94.1875,187.53125,368
17288,3,0,26,30,4,262.7,4,124.5,262.70000000000005,3
17289,265,0,12,277,6,185.13,6,120.66666666666667,185.13,265
17290,344,0,17,362,6,162.49166666666667,6,123.66666666666667,162.49166666666667,344
17292,107,0,108,215,2,135.875,2,65.5,135.875,107
17293,342,0,30,372,8,237.07125,8,136.625,237.07125000000002,342
17294,0,1,305,305,2,233.89499999999998,2,148.5,233.89499999999998,0
17296,0,1,366,366,1,338.13,1,216.0,338.13,0
17298,267,0,10,277,3,151.9466666666667,3,155.0,151.9466666666667,267
17299,41,0,75,117,2,168.31,2,125.5,168.31,41
17300,90,0,26,117,2,196.82,2,233.5,196.82,90
17301,0,1,260,260,1,131.15,1,79.0,131.15,0
17304,0,0,170,170,1,111.5,1,73.0,111.5,0
17305,0,1,284,284,1,2135.46,1,1006.0,2135.46,0
17306,10,0,29,39,2,575.52,2,1128.0,575.52,10
17307,293,0,31,325,11,363.6263636363637,11,333.3636363636364,363.6263636363637,293
17308,59,0,29,88,2,2255.88,2,2574.0,2255.88,59
17309,291,0,17,309,2,118.82000000000001,2,70.0,118.82000000000001,291
17310,147,0,23,170,2,512.55,2,201.0,512.55,147
17311,282,0,28,310,4,545.4275,4,437.5,545.4275,282
17314,343,0,29,372,9,264.0566666666667,9,196.33333333333334,264.0566666666667,343
17315,63,0,11,74,5,663.67,5,245.0,663.6700000000001,63
17316,0,0,56,56,1,124.45,1,44.0,124.45,0
17318,0,1,361,361,1,157.32999999999998,1,59.0,157.32999999999998,0
17319,0,1,305,305,1,29.1,1,14.0,29.1,0
17320,318,0,4,323,4,423.7875,4,189.5,423.7875,318
17321,183,0,30,213,4,252.0125,4,106.5,252.01250000000002,183
17322,360,0,12,372,5,184.518,5,126.2,184.518,360
17323,291,0,43,334,5,128.904,5,133.2,128.904,291
17324,354,0,2,357,9,145.73777777777778,9,77.0,145.73777777777778,354
17325,230,0,46,277,2,256.385,2,202.5,256.385,230
17326,121,0,44,165,2,156.175,2,68.0,156.175,121
17327,152,0,45,198,2,76.175,2,29.5,76.175,152
17328,0,1,309,309,1,104.7,1,86.0,104.7,0
17329,5,1,367,372,3,158.47333333333333,3,96.0,158.47333333333333,5
17330,103,0,180,283,2,29.950000000000003,2,1.0,29.950000000000003,103
17332,128,0,164,292,5,167.654,5,158.8,167.654,128
17334,0,0,42,42,1,328.13,1,251.0,328.13,0
17335,300,0,19,320,2,248.52,2,105.0,248.52,300
17336,0,0,108,108,1,81.12,1,48.0,81.12,0
17338,264,0,11,275,9,599.5322222222222,9,302.3333333333333,599.5322222222222,264
17339,144,0,1,145,2,59.5,2,18.0,59.5,144
17340,297,0,2,299,8,1241.99125,8,649.375,1241.99125,297
17341,173,0,2,176,3,335.51,3,211.33333333333334,335.51,173
17342,290,0,15,305,4,306.885,4,130.25,306.885,290
17343,359,0,12,372,5,213.26,5,79.6,213.26,359
17344,0,1,364,364,1,299.74,1,135.0,299.74,0
17345,362,0,11,374,6,177.82333333333335,6,277.8333333333333,177.82333333333335,362
17346,227,0,9,236,12,209.15333333333334,12,158.83333333333334,209.15333333333334,227
17348,201,0,73,275,4,321.4225,4,342.0,321.4225,201
17349,251,0,16,267,4,168.54,4,167.5,168.54,251
17350,282,0,30,312,3,204.12699999999998,3,136.0,204.12700000000004,282
17351,301,0,63,365,9,155.67555555555555,9,30.0,155.67555555555555,301
17352,0,1,332,332,1,36.25,1,15.0,36.25,0
17353,132,0,127,260,2,751.0,2,484.0,751.0,132
17354,0,0,64,64,3,580.3,3,508.3333333333333,580.3,0
17355,0,0,22,22,1,273.31,1,249.0,273.31,0
17356,133,1,190,324,4,192.0625,4,189.75,192.0625,133
17358,276,0,12,289,3,166.73333333333332,3,80.0,166.73333333333332,276
17359,0,1,284,284,1,156.6,1,76.0,156.6,0
17360,48,0,21,70,3,210.75666666666666,3,98.66666666666667,210.75666666666666,48
17361,0,1,312,312,2,191.79500000000002,2,111.5,191.795,0
17362,302,0,36,338,5,142.36200000000002,5,71.6,142.362,302
17363,6,0,31,38,3,306.82,3,166.33333333333334,306.82,6
17364,356,0,12,368,17,441.77882352941174,17,280.70588235294116,441.77882352941174,356
17365,289,0,22,312,7,488.1614285714286,7,466.57142857142856,488.1614285714286,289
17366,23,0,68,92,2,538.62,2,252.0,538.62,23
17368,348,0,11,360,6,146.57,6,157.0,146.57000000000002,348
17369,0,0,91,91,1,979.1999999999999,1,1152.0,979.1999999999999,0
17371,108,1,259,367,3,78.99,3,43.333333333333336,78.99,108
17372,354,0,17,372,20,150.50650000000002,20,55.8,150.50650000000002,354
17373,230,0,54,285,3,173.52666666666667,3,110.0,173.52666666666667,230
17374,0,0,31,31,1,231.34,1,70.0,231.34,0
17375,0,0,67,67,1,260.45,1,113.0,260.45,0
17376,117,0,40,158,2,125.22,2,79.0,125.22,117
17377,371,0,1,373,60,236.2375,60,91.43333333333334,236.2375,371
17378,0,0,10,10,1,10.95,1,1.0,10.95,0
17380,100,0,70,170,3,215.0,3,84.0,215.0,100
17381,179,0,4,184,12,1643.8966666666665,12,1676.5,1643.8966666666665,179
17382,133,0,71,205,7,119.55428571428571,7,61.714285714285715,119.55428571428571,133
17383,0,0,89,89,1,110.69999999999999,1,12.0,110.69999999999999,0
17384,0,0,103,103,1,171.15,1,33.0,171.15,0
17386,0,0,21,21,1,126.35000000000001,1,53.0,126.35000000000001,0
17388,308,0,56,365,7,202.25857142857143,7,212.42857142857142,202.25857142857143,308
17389,361,0,10,371,27,940.0611111111111,27,380.2962962962963,940.0611111111111,361
17390,0,0,56,56,1,149.3,1,49.0,149.3,0
17392,0,0,86,86,1,168.65,1,173.0,168.65,0
17393,77,0,46,124,2,190.575,2,119.0,190.57500000000002,77
17395,0,0,144,144,1,97.5,1,66.0,97.5,0
17396,69,0,7,77,7,210.9,7,59.142857142857146,210.9,69
17397,0,0,52,52,1,516.87,1,441.0,516.87,0
17400,141,1,217,358,3,841.8133333333334,3,365.6666666666667,841.8133333333334,141
17401,0,0,177,177,1,114.85,1,34.0,114.85,0
17402,353,0,5,359,12,205.14,12,72.41666666666667,205.14,353
17403,0,0,86,86,1,118.95,1,77.0,118.95,0
17404,292,0,45,337,8,1984.2875,8,2241.375,1984.2875,292
17406,366,0,2,369,11,245.87545454545455,11,121.54545454545455,245.87545454545455,366
17407,0,0,47,47,1,552.9,1,426.0,552.9,0
17408,13,0,136,150,2,141.72000000000003,2,80.0,141.72000000000003,13
17409,306,0,57,364,8,877.7075,8,498.0,877.7075,306
17411,349,0,22,372,2,323.22,2,151.0,323.22,349
17412,365,0,8,373,10,315.946,10,186.6,315.946,365
17413,165,0,40,205,2,280.07,2,151.0,280.07,165
17414,313,0,59,372,4,367.88,4,1039.0,367.88,313
17416,331,0,29,361,15,693.6686666666667,15,297.8,693.6686666666667,331
17417,0,1,184,184,1,164.18,1,76.0,164.18,0
17418,0,0,23,23,1,206.60000000000002,1,232.0,206.60000000000002,0
17419,316,0,3,319,8,284.24375,8,151.375,284.24375,316
17420,27,0,9,37,4,121.4,4,58.5,121.4,27
17421,349,0,22,371,3,353.1366666666667,3,269.0,353.1366666666667,349
17422,153,0,17,170,5,323.07800000000003,5,257.0,323.07800000000003,153
17423,0,0,29,29,1,420.54,1,331.0,420.54,0
17426,207,0,88,296,7,434.35857142857145,7,299.0,434.3585714285714,207
17428,369,0,4,374,18,809.0505555555555,18,446.1111111111111,809.0505555555555,369
17429,33,0,32,65,2,416.27,2,331.0,416.27,33
17430,114,0,1,115,3,156.47,3,108.33333333333333,156.47,114
17432,350,0,21,372,7,194.74714285714285,7,114.42857142857143,194.74714285714285,350
17433,0,0,21,21,1,266.8,1,120.0,266.8,0
17435,0,0,47,47,1,331.35,1,195.0,331.35,0
17436,324,0,44,368,3,105.92,3,29.333333333333332,105.92,324
17437,0,0,165,165,1,369.68,1,283.0,369.68,0
17438,196,0,80,277,4,258.58,4,112.5,258.58000000000004,196
17439,0,1,291,291,1,325.74,1,370.0,325.74,0
17440,0,1,185,185,1,137.16,1,36.0,137.16,0
17441,0,1,368,368,1,293.35,1,245.0,293.35,0
17442,280,0,17,298,9,263.52666666666664,9,182.0,263.52666666666664,280
17448,147,0,133,281,46,315.7319565217391,46,250.7391304347826,315.7319565217391,147
17449,342,0,23,366,6,391.49,6,227.0,391.49,342
17450,70,0,3,74,7,7488.900000000001,7,2103.8571428571427,7488.900000000001,70
17454,230,0,98,329,6,171.735,6,80.66666666666667,171.735,230
17456,90,0,1,92,2,487.78000000000003,2,254.0,487.78000000000003,90
17457,352,0,15,368,9,471.90111111111105,9,207.66666666666666,471.90111111111105,352
17458,0,0,17,17,1,213.08,1,112.0,213.08,0
17460,314,0,8,322,12,133.82000000000002,12,62.0,133.82000000000002,314
17463,28,1,196,225,2,329.7,2,197.0,329.7,28
17464,97,0,158,255,2,308.59000000000003,2,194.0,308.59000000000003,97
17465,310,0,61,372,7,363.2557142857143,7,211.0,363.2557142857143,310
17467,0,0,31,31,1,102.6,1,20.0,102.6,0
17468,0,0,11,11,1,57.8,1,68.0,57.8,0
17469,323,0,36,359,12,265.02333333333337,12,126.41666666666667,265.02333333333337,323
17470,140,0,3,144,7,239.97142857142856,7,166.85714285714286,239.97142857142856,140
17471,0,0,110,110,1,321.65000000000003,1,153.0,321.65000000000003,0
17472,0,1,264,264,1,224.81,1,96.0,224.81,0
17473,47,0,44,92,2,303.5,2,135.0,303.5,47
17474,0,1,235,235,1,1047.0,1,200.0,1047.0,0
17476,341,0,31,373,2,244.93,2,112.0,244.93,341
17477,34,1,248,283,2,572.15,2,112.5,572.15,34
17478,225,0,44,269,2,636.4,2,258.0,636.4000000000001,225
17479,0,1,268,268,1,389.26000000000005,1,266.0,389.26000000000005,0
17480,0,0,80,80,1,370.40999999999997,1,243.0,370.40999999999997,0
17482,91,0,123,214,2,387.82,2,120.0,387.82000000000005,91
17483,0,0,50,50,1,177.69,1,74.0,177.69,0
17484,47,1,212,260,2,104.785,2,169.5,104.785,47
17487,0,1,364,364,1,160.55,1,37.0,160.55,0
17488,0,1,277,277,1,336.5,1,136.0,336.5,0
17490,181,0,24,205,2,329.09,2,198.5,329.09000000000003,181
17491,223,0,3,226,8,302.77500000000003,8,202.125,302.77500000000003,223
17492,40,0,114,154,2,373.925,2,147.5,373.925,40
17493,0,0,21,21,1,100.91000000000001,1,62.0,100.91000000000001,0
17494,0,0,137,137,1,54.699999999999996,1,26.0,54.699999999999996,0
17495,0,0,26,26,1,309.16,1,138.0,309.16,0
17496,130,1,199,330,3,380.6133333333333,3,198.66666666666666,380.6133333333334,130
17497,220,0,26,246,2,143.625,2,29.5,143.625,220
17499,0,1,197,197,1,718.51,1,375.0,718.51,0
17504,289,0,16,305,9,721.46,9,417.3333333333333,721.46,289
17505,54,1,186,241,3,429.88000000000005,3,228.66666666666666,429.88000000000005,54
17508,351,0,17,368,7,598.8457142857143,7,371.7142857142857,598.8457142857143,351
17510,0,0,56,56,1,206.07999999999998,1,208.0,206.07999999999998,0
17511,369,0,3,373,31,2727.1345161290324,31,1777.6451612903227,2727.1345161290324,369
17512,276,0,88,365,8,317.85375,8,335.125,317.85375,276
17513,70,0,44,115,2,322.8,2,93.0,322.8,70
17514,0,1,305,305,1,313.35,1,149.0,313.35,0
17515,156,0,30,186,5,192.698,5,56.8,192.698,156
17516,0,0,14,14,1,182.62,1,108.0,182.62,0
17518,195,0,61,257,2,164.71,2,133.5,164.71,195
17519,370,0,4,374,10,326.54499999999996,10,217.8,326.54499999999996,370
17521,40,0,30,70,2,277.425,2,143.5,277.425,40
17524,0,0,74,74,2,197.07,2,136.0,197.07,0
17525,31,0,33,64,2,369.6,2,128.0,369.6,31
17526,356,0,1,358,9,330.0155555555555,9,130.22222222222223,330.0155555555555,356
17529,87,1,246,333,2,620.125,2,395.0,620.125,87
17530,368,0,1,369,3,241.73666666666668,3,140.33333333333334,241.73666666666668,368
17531,90,0,163,254,2,485.06,2,168.0,485.06,90
17532,0,0,21,21,1,65.34,1,30.0,65.34,0
17533,0,0,70,70,1,34.8,1,24.0,34.8,0
17534,200,0,87,288,4,361.3675,4,189.25,361.3675,200
17536,262,0,56,318,2,144.165,2,97.5,144.16500000000002,262
17539,108,1,253,362,4,294.21,4,177.0,294.21,108
17540,216,0,19,235,4,252.925,4,98.5,252.925,216
17541,0,0,145,145,1,119.86,1,44.0,119.86,0
17542,0,1,277,277,2,85.05,2,94.5,85.05000000000001,0
17543,0,1,185,185,1,120.05,1,62.0,120.05,0
17544,0,0,26,26,3,314.94,3,136.66666666666666,314.94,0
17545,187,0,26,213,3,255.84666666666666,3,115.0,255.84666666666666,187
17547,289,0,11,301,2,363.925,2,111.5,363.925,289
17548,17,0,14,32,3,209.32000000000002,3,145.33333333333334,209.31999999999996,17
17550,272,0,33,306,6,373.24666666666667,6,147.0,373.24666666666667,272
17552,255,0,8,263,10,215.488,10,137.6,215.488,255
17553,138,0,108,246,3,756.6666666666666,3,413.3333333333333,756.6666666666666,138
17555,160,0,61,222,3,188.47666666666666,3,130.33333333333334,188.47666666666666,160
17556,0,0,15,15,1,142.77,1,83.0,142.77,0
17557,0,1,368,368,1,34.0,1,4.0,34.0,0
17558,0,0,29,29,1,259.17,1,54.0,259.17,0
17559,0,0,148,148,1,167.62,1,270.0,167.62,0
17560,265,0,31,296,4,260.2125,4,238.25,260.2125,265
17561,342,0,26,369,3,179.29999999999998,3,79.0,179.29999999999998,342
17563,33,1,214,247,2,196.19,2,128.0,196.19,33
17565,0,1,222,222,1,131.83,1,67.0,131.83,0
17567,69,0,8,77,2,512.275,2,260.0,512.2750000000001,69
17568,0,1,269,269,1,374.45,1,275.0,374.45,0
17570,0,0,17,17,1,100.0,1,1.0,100.0,0
17571,0,0,178,178,1,205.23999999999998,1,115.0,205.23999999999998,0
17572,351,0,9,360,7,70.89428571428572,7,36.57142857142857,70.89428571428572,351
17575,0,1,303,303,1,171.7,1,72.0,171.7,0
17576,371,0,1,372,23,228.98999999999998,23,116.21739130434783,228.99,371
17577,23,1,281,304,2,174.375,2,89.5,174.375,23
17578,55,0,110,165,6,150.645,6,65.16666666666667,150.645,55
17579,0,1,214,214,1,304.38,1,117.0,304.38,0
17580,45,0,12,58,2,162.65,2,67.5,162.64999999999998,45
17581,364,0,8,372,20,385.6355,20,202.25,385.6355,364
17582,177,0,82,259,4,317.92,4,120.0,317.92,177
17583,0,1,196,196,1,135.95,1,55.0,135.95,0
17584,216,0,103,319,4,1016.78,4,501.5,1016.78,216
17585,32,0,81,114,3,316.01,3,286.6666666666667,316.01,32
17586,0,1,255,255,1,167.4,1,68.0,167.4,0
17587,0,1,264,264,1,176.71,1,67.0,176.71,0
17588,241,0,32,273,4,424.8375,4,175.75,424.8375,241
17589,257,0,21,278,14,816.6978571428572,14,505.2142857142857,816.6978571428571,257
17591,323,0,3,327,2,259.975,2,76.0,259.975,323
17592,0,1,374,374,1,148.3,1,38.0,148.3,0
17593,326,0,45,371,6,694.7433333333333,6,417.6666666666667,694.7433333333333,326
17594,155,0,85,240,2,752.35,2,409.0,752.35,155
17596,355,0,4,360,7,296.5342857142858,7,451.85714285714283,296.53428571428566,355
17597,164,0,54,219,4,359.93,4,259.75,359.92999999999995,164
17598,0,0,17,17,1,409.98,1,126.0,409.98,0
17599,0,0,113,113,1,52.05,1,11.0,52.05,0
17601,0,0,16,16,1,297.07,1,192.0,297.07,0
17602,147,0,108,255,8,287.50125,8,220.5,287.50125,147
17603,112,1,253,365,3,464.55333333333334,3,188.0,464.55333333333334,112
17604,258,0,58,317,4,158.255,4,111.25,158.255,258
17605,0,1,226,226,1,160.75,1,71.0,160.75,0
17606,0,1,373,373,1,87.30000000000001,1,42.0,87.30000000000001,0
17607,0,0,12,12,1,333.81,1,269.0,333.81,0
17608,158,0,85,243,2,148.035,2,149.5,148.035,158
17609,206,0,38,245,6,130.35333333333332,6,100.33333333333333,130.35333333333332,206
17610,193,0,176,369,5,302.38800000000003,5,178.6,302.38800000000003,193
17611,317,0,57,374,13,336.6469230769231,13,214.69230769230768,336.6469230769231,317
17612,343,0,15,358,12,278.8675,12,142.75,278.8675,343
