Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime,CLV
82,264,3,155.20000000000002,3,109.33333333333333,155.20000000000002,182,232.16219178082193
81,81,1,232.85,1,83.0,232.85,0,0.0
374,374,1,128.60000000000002,1,26.0,128.60000000000002,0,0.0
232,232,1,294.74,1,129.0,294.74,0,0.0
5,318,5,501.308,5,345.6,501.308,312,2142.576657534247
1,75,4,161.45250000000001,4,118.0,161.4525,74,130.9313424657534
43,374,6,362.8983333333333,6,188.16666666666666,362.8983333333333,331,1974.5646301369864
273,273,2,97.35,2,41.0,97.35,0,0.0
362,362,1,228.34,1,93.0,228.34,0,0.0
360,367,3,151.51333333333335,3,107.33333333333333,151.51333333333332,6,7.471890410958903
4,257,27,170.43296296296296,27,83.96296296296296,170.43296296296296,252,3177.057205479452
9,372,6,514.0966666666667,6,304.5,514.0966666666667,363,3067.678191780822
46,46,1,133.18,1,101.0,133.18,0,0.0
17,320,4,341.17,4,184.25,341.16999999999996,302,1129.132493150685
261,261,1,273.35,1,212.0,273.35,0,0.0
198,198,1,203.05,1,19.0,203.05,0,0.0
65,361,6,233.75166666666667,6,82.16666666666667,233.75166666666667,296,1137.3779726027396
28,371,3,133.89,3,73.0,133.89,342,376.35928767123283
214,214,1,306.0,1,36.0,306.0,0,0.0
15,162,5,133.982,5,80.6,133.982,147,269.7993698630137
31,291,4,165.12,4,76.0,165.12,259,468.6693698630137
30,360,4,682.045,4,369.25,682.0450000000001,329,2459.0992328767124
45,304,6,440.66833333333335,6,197.16666666666666,440.6683333333333,258,1868.9166575342463
32,32,1,2253.22,1,1476.0,2253.22,0,0.0
12,369,23,273.2726086956522,23,121.65217391304348,273.2726086956522,356,6130.290739726028
373,373,1,221.53,1,113.0,221.53,0,0.0
22,22,1,128.45,1,35.0,128.45,0,0.0
10,144,6,184.255,6,73.5,184.255,133,402.83695890410957
3,359,11,360.1309090909091,11,189.72727272727272,360.1309090909091,355,3852.907397260274
73,311,7,533.9114285714286,7,376.85714285714283,533.9114285714286,237,2426.7371506849317
228,228,1,235.88,1,114.0,235.88,0,0.0
59,59,1,100.2,1,60.0,100.2,0,0.0
66,360,4,312.0225,4,269.25,312.0225,293,1001.8914246575342
19,191,7,382.25714285714287,7,174.28571428571428,382.25714285714287,171,1253.5939726027398
1,66,2,181.83,2,95.0,181.82999999999998,65,64.76136986301368
17,176,3,197.0233333333333,3,41.666666666666664,197.02333333333334,159,257.4798082191781
169,169,1,582.17,1,317.0,582.17,0,0.0
30,186,3,295.1066666666666,3,120.0,295.1066666666666,155,375.95780821917805
358,358,1,424.3,1,471.0,424.3,0,0.0
59,59,1,474.03,1,149.0,474.03,0,0.0
25,25,1,481.58,1,153.0,481.58,0,0.0
33,313,4,1313.81,4,676.0,1313.81,279,4017.0190684931504
299,299,1,174.95,1,31.0,174.95,0,0.0
42,133,2,205.21,2,100.0,205.20999999999998,91,102.3238904109589
156,246,2,168.29999999999998,2,43.0,168.3,89,82.0750684931507
61,61,1,227.97,1,299.0,227.97,0,0.0
138,138,1,197.57,1,130.0,197.57,0,0.0
210,333,6,384.26500000000004,6,152.16666666666666,384.26500000000004,123,776.9522465753425
184,370,4,480.9975,4,128.25,480.9975,185,975.1730136986301
284,284,1,389.78,1,392.0,389.78,0,0.0
38,38,1,314.74,1,106.0,314.74,0,0.0
24,135,3,144.06,3,96.0,144.06,111,131.43008219178083
75,208,2,315.935,2,215.0,315.935,133,230.24304109589042
17,101,4,256.745,4,161.5,256.745,83,233.5324383561644
64,371,5,231.00600000000003,5,68.0,231.00600000000003,306,968.3265205479454
156,156,1,31.85,1,5.0,31.85,0,0.0
88,124,2,610.4549999999999,2,481.5,610.4549999999999,36,120.41852054794519
110,264,5,1946.018,5,1475.4,1946.018,154,4105.298246575342
78,78,1,212.1,1,46.0,212.1,0,0.0
7,215,4,199.5075,4,171.0,199.5075,207,452.58139726027395
298,298,1,231.68,1,256.0,231.68,0,0.0
52,313,6,183.30166666666665,6,113.33333333333333,183.30166666666665,261,786.4394794520547
25,309,6,672.795,6,316.3333333333333,672.795,283,3129.8792054794517
25,333,13,685.8453846153845,13,359.7692307692308,685.8453846153845,308,7523.629917808219
54,320,4,181.895,4,105.75,181.895,266,530.2363835616438
40,320,3,232.08333333333334,3,80.33333333333333,232.08333333333334,279,532.2020547945206
53,151,2,440.485,2,157.0,440.485,98,236.53441095890412
148,294,4,780.2275,4,647.75,780.2275,145,1239.8135616438356
71,311,10,510.28599999999994,10,197.6,510.28600000000006,240,3355.305205479452
88,333,5,297.072,5,85.2,297.072,245,997.0224657534247
87,87,1,143.10000000000002,1,18.0,143.10000000000002,0,0.0
12,369,6,226.32500000000002,6,66.16666666666667,226.32500000000002,357,1328.186712328767
371,371,1,231.90000000000003,1,42.0,231.90000000000003,0,0.0
61,61,1,327.0,1,60.0,327.0,0,0.0
163,372,5,128.152,5,149.0,128.152,208,365.14542465753425
127,127,1,591.87,1,391.0,591.87,0,0.0
116,371,17,284.2882352941176,17,112.94117647058823,284.2882352941176,255,3376.409589041096
183,278,2,356.515,2,184.5,356.515,94,183.62964383561643
113,281,2,280.355,2,118.5,280.355,167,256.5440273972603
10,371,11,608.2845454545454,11,503.09090909090907,608.2845454545454,361,6617.802547945205
80,80,1,856.01,1,537.0,856.01,0,0.0
81,311,2,203.34,2,232.5,203.34,229,255.1499178082192
17,364,5,327.12800000000004,5,137.6,327.12800000000004,347,1554.9783013698634
15,81,3,289.0366666666667,3,143.0,289.0366666666667,65,154.4168493150685
134,134,1,400.2,1,220.0,400.2,0,0.0
214,214,1,320.95,1,145.0,320.95,0,0.0
10,25,2,89.34,2,76.0,89.34,14,6.8534794520547955
297,297,1,159.68,1,40.0,159.68,0,0.0
66,362,2,319.405,2,367.5,319.405,296,518.0486575342466
162,313,2,298.09499999999997,2,203.0,298.09499999999997,150,245.00958904109586
141,141,1,119.5,1,40.0,119.5,0,0.0
367,367,1,432.96,1,100.0,432.96,0,0.0
18,198,3,265.1566666666667,3,111.66666666666667,265.1566666666667,180,392.28657534246577
58,323,7,207.54285714285714,7,162.71428571428572,207.54285714285714,264,1050.7923287671233
9,231,2,112.72500000000001,2,121.5,112.72500000000001,222,137.12301369863016
58,354,2,160.65,2,27.0,160.65,295,259.68082191780826
205,366,2,99.20500000000001,2,36.5,99.20500000000001,161,87.51783561643838
227,234,3,76.48666666666666,3,39.666666666666664,76.48666666666666,6,3.7719452054794513
162,162,1,263.76,1,282.0,263.76,0,0.0
82,367,6,353.11666666666673,6,206.83333333333334,353.1166666666666,284,1648.5227397260273
196,373,3,189.96,3,125.0,189.96,176,274.79145205479455
39,280,5,256.366,5,411.4,256.366,241,846.3589863013698
4,374,11,247.8881818181818,11,123.81818181818181,247.8881818181818,369,2756.652410958904
172,172,1,75.28,1,45.0,75.28,0,0.0
22,373,2,305.37,2,207.0,305.37,351,587.3143561643836
166,166,1,549.88,1,301.0,549.88,0,0.0
291,291,1,562.98,1,486.0,562.98,0,0.0
63,63,1,327.75,1,154.0,327.75,0,0.0
1,7,2,260.83,2,121.0,260.83,5,7.146027397260273
218,218,1,135.04000000000002,1,232.0,135.04000000000002,0,0.0
23,288,4,89.1775,4,91.75,89.1775,264,258.00394520547945
159,303,3,284.44,3,257.6666666666667,284.44,143,334.3144109589041
56,56,1,160.65,1,55.0,160.65,0,0.0
24,24,4,501.0025,4,437.75,501.0025,0,0.0
10,183,5,788.0260000000001,5,401.0,788.0260000000001,173,1867.5136712328767
52,200,2,307.635,2,665.0,307.635,148,249.4793424657534
288,288,1,292.62,1,233.0,292.62,0,0.0
31,31,1,111.15,1,101.0,111.15,0,0.0
285,372,3,198.5666666666667,3,241.0,198.5666666666667,87,141.9887671232877
28,28,1,251.72,1,242.0,251.72,0,0.0
5,362,6,288.23833333333334,6,170.33333333333334,288.23833333333334,356,1686.7865205479452
94,122,2,283.78000000000003,2,290.0,283.78,28,43.53884931506849
2,360,7,343.01000000000005,7,143.28571428571428,343.01000000000005,358,2355.022082191781
100,100,1,186.15,1,104.0,186.15,0,0.0
190,190,1,63.6,1,21.0,63.6,0,0.0
255,255,1,96.6,1,69.0,96.6,0,0.0
4,319,9,247.44,9,137.77777777777777,247.44,314,1915.7957260273972
52,52,1,144.9,1,99.0,144.9,0,0.0
53,324,7,181.3942857142857,7,109.42857142857143,181.3942857142857,270,939.2745205479451
227,243,3,214.04666666666665,3,142.0,214.04666666666665,15,26.389315068493147
113,334,5,250.17199999999997,5,147.0,250.17200000000003,220,753.9430136986301
4,11,2,216.995,2,54.5,216.995,6,7.134082191780822
137,137,1,100.86,1,65.0,100.86,0,0.0
217,217,1,131.15,1,36.0,131.15,0,0.0
80,301,2,250.98999999999998,2,223.5,250.98999999999998,220,302.56328767123284
4,329,7,154.5514285714286,7,147.42857142857142,154.55142857142854,324,960.3359999999999
3,273,7,181.41285714285712,7,147.57142857142858,181.41285714285712,269,935.8915342465752
199,367,10,575.008,10,210.2,575.008,167,2630.8585205479453
25,368,15,262.67199999999997,15,130.46666666666667,262.67199999999997,342,3691.8009863013694
84,360,2,184.99,2,83.5,184.99,276,279.765698630137
8,189,7,193.54571428571427,7,106.71428571428571,193.54571428571427,180,668.130410958904
46,278,6,168.855,6,55.0,168.855,231,641.1863835616438
11,17,2,339.72,2,154.5,339.71999999999997,6,11.168876712328766
7,374,17,234.2741176470588,17,110.23529411764706,234.2741176470588,367,4004.4827945205475
23,162,3,268.98333333333335,3,121.66666666666667,268.98333333333335,139,307.30424657534246
232,232,1,130.6,1,108.0,130.6,0,0.0
21,298,12,228.0533333333333,12,71.58333333333333,228.05333333333337,276,2069.349698630137
92,320,3,584.7466666666667,3,282.6666666666667,584.7466666666666,228,1095.7992328767123
5,374,44,270.91886363636365,44,106.9090909090909,270.91886363636365,368,12018.406136986303
19,369,4,217.785,4,200.75,217.785,350,835.3397260273972
325,325,1,200.18,1,232.0,200.18,0,0.0
182,374,2,19.46,2,18.0,19.46,191,20.36635616438356
117,117,1,181.89000000000001,1,63.0,181.89000000000001,0,0.0
64,64,1,68.03,1,79.0,68.03,0,0.0
18,360,2,264.575,2,134.5,264.57500000000005,342,495.8063013698631
37,37,1,198.29,1,146.0,198.29,0,0.0
26,82,2,245.10999999999999,2,178.0,245.10999999999999,55,73.86876712328767
117,236,3,86.31,3,52.666666666666664,86.31,118,83.70887671232877
72,72,2,94.89,2,93.5,94.89,0,0.0
32,301,2,208.65,2,94.0,208.65000000000003,268,306.401095890411
4,291,5,247.82199999999997,5,142.4,247.82200000000003,286,970.9190684931508
47,47,1,120.95,1,23.0,120.95,0,0.0
145,145,1,221.59,1,95.0,221.59,0,0.0
2,360,7,214.8942857142857,7,48.857142857142854,214.89428571428576,358,1475.411178082192
60,60,1,268.28,1,217.0,268.28,0,0.0
135,276,2,102.57,2,45.0,102.57,141,79.24586301369862
81,367,7,138.60714285714286,7,78.71428571428571,138.60714285714286,286,760.2506849315068
21,21,1,491.81,1,314.0,491.81,0,0.0
105,368,2,300.72499999999997,2,210.0,300.725,262,431.72575342465757
372,372,1,204.3,1,113.0,204.3,0,0.0
60,60,1,141.12,1,133.0,141.12,0,0.0
31,31,1,465.4,1,194.0,465.4,0,0.0
19,19,1,114.1,1,71.0,114.1,0,0.0
38,38,1,502.49,1,187.0,502.49,0,0.0
201,201,1,25.2,1,16.0,25.2,0,0.0
74,74,1,118.85999999999999,1,74.0,118.85999999999999,0,0.0
10,309,6,132.975,6,49.166666666666664,132.975,299,653.5812328767122
92,184,2,311.54,2,233.0,311.53999999999996,92,157.050301369863
14,14,1,188.46,1,179.0,188.46,0,0.0
25,81,2,570.29,2,353.5,570.29,56,174.99309589041096
264,299,2,203.97,2,67.0,203.97,34,37.999890410958905
36,36,2,118.905,2,125.5,118.905,0,0.0
3,372,16,187.53125,16,94.1875,187.53125,368,3025.161643835617
26,30,4,262.7,4,124.5,262.70000000000005,3,8.636712328767125
12,277,6,185.13,6,120.66666666666667,185.13,265,806.4567123287671
17,362,6,162.49166666666667,6,123.66666666666667,162.49166666666667,344,918.85698630137
108,215,2,135.875,2,65.5,135.875,107,79.66369863013699
30,372,8,237.07125,8,136.625,237.07125000000002,342,1777.0601095890413
305,305,2,233.89499999999998,2,148.5,233.89499999999998,0,0.0
366,366,1,338.13,1,216.0,338.13,0,0.0
10,277,3,151.9466666666667,3,155.0,151.9466666666667,267,333.45008219178084
75,117,2,168.31,2,125.5,168.31,41,37.81210958904109
26,117,2,196.82,2,233.5,196.82,90,97.06191780821916
260,260,1,131.15,1,79.0,131.15,0,0.0
170,170,1,111.5,1,73.0,111.5,0,0.0
284,284,1,2135.46,1,1006.0,2135.46,0,0.0
29,39,2,575.52,2,1128.0,575.52,10,31.535342465753423
31,325,11,363.6263636363637,11,333.3636363636364,363.6263636363637,293,3210.8706027397266
29,88,2,2255.88,2,2574.0,2255.88,59,729.298191780822
17,309,2,118.82000000000001,2,70.0,118.82000000000001,291,189.4609315068493
23,170,2,512.55,2,201.0,512.55,147,412.84849315068493
28,310,4,545.4275,4,437.5,545.4275,282,1685.5951232876714
29,372,9,264.0566666666667,9,196.33333333333334,264.0566666666667,343,2233.2683013698634
11,74,5,663.67,5,245.0,663.6700000000001,63,572.7563013698631
56,56,1,124.45,1,44.0,124.45,0,0.0
361,361,1,157.32999999999998,1,59.0,157.32999999999998,0,0.0
305,305,1,29.1,1,14.0,29.1,0,0.0
4,323,4,423.7875,4,189.5,423.7875,318,1476.8704109589041
30,213,4,252.0125,4,106.5,252.01250000000002,183,505.405890410959
12,372,5,184.518,5,126.2,184.518,360,909.9517808219177
43,334,5,128.904,5,133.2,128.904,291,513.8501917808219
2,357,9,145.73777777777778,9,77.0,145.73777777777778,354,1272.1111232876713
46,277,2,256.385,2,202.5,256.385,230,323.1153424657534
44,165,2,156.175,2,68.0,156.175,121,103.54616438356166
45,198,2,76.175,2,29.5,76.175,152,63.44438356164383
309,309,1,104.7,1,86.0,104.7,0,0.0
367,372,3,158.47333333333333,3,96.0,158.47333333333333,5,6.512602739726026
180,283,2,29.950000000000003,2,1.0,29.950000000000003,103,16.903287671232878
164,292,5,167.654,5,158.8,167.654,128,293.9686575342466
42,42,1,328.13,1,251.0,328.13,0,0.0
19,320,2,248.52,2,105.0,248.52,300,408.5260273972603
108,108,1,81.12,1,48.0,81.12,0,0.0
11,275,9,599.5322222222222,9,302.3333333333333,599.5322222222222,264,3902.708383561644
1,145,2,59.5,2,18.0,59.5,144,46.94794520547945
2,299,8,1241.99125,8,649.375,1241.99125,297,8084.852630136987
2,176,3,335.51,3,211.33333333333334,335.51,173,477.0676438356164
15,305,4,306.885,4,130.25,306.885,290,975.3057534246575
12,372,5,213.26,5,79.6,213.26,359,1048.7717808219177
364,364,1,299.74,1,135.0,299.74,0,0.0
11,374,6,177.82333333333335,6,277.8333333333333,177.82333333333335,362,1058.1706301369863
9,236,12,209.15333333333334,12,158.83333333333334,209.15333333333334,227,1560.914191780822
73,275,4,321.4225,4,342.0,321.4225,201,708.0101095890411
16,267,4,168.54,4,167.5,168.54,251,463.6004383561643
30,312,3,204.12699999999998,3,136.0,204.12700000000004,282,473.12723835616447
63,365,9,155.67555555555555,9,30.0,155.67555555555555,301,1155.4111780821918
332,332,1,36.25,1,15.0,36.25,0,0.0
127,260,2,751.0,2,484.0,751.0,132,543.1890410958904
64,64,3,580.3,3,508.3333333333333,580.3,0,0.0
22,22,1,273.31,1,249.0,273.31,0,0.0
190,324,4,192.0625,4,189.75,192.0625,133,279.9376712328767
12,289,3,166.73333333333332,3,80.0,166.73333333333332,276,378.2334246575342
284,284,1,156.6,1,76.0,156.6,0,0.0
21,70,3,210.75666666666666,3,98.66666666666667,210.75666666666666,48,83.14783561643834
312,312,2,191.79500000000002,2,111.5,191.795,0,0.0
36,338,5,142.36200000000002,5,71.6,142.362,302,588.9496438356164
31,38,3,306.82,3,166.33333333333334,306.82,6,15.130849315068492
12,368,17,441.77882352941174,17,280.70588235294116,441.77882352941174,356,7325.056
22,312,7,488.1614285714286,7,466.57142857142856,488.1614285714286,289,2705.618
68,92,2,538.62,2,252.0,538.62,23,67.88087671232877
11,360,6,146.57,6,157.0,146.57000000000002,348,838.4607123287672
91,91,1,979.1999999999999,1,1152.0,979.1999999999999,0,0.0
259,367,3,78.99,3,43.333333333333336,78.99,108,70.1171506849315
17,372,20,150.50650000000002,20,55.8,150.50650000000002,354,2919.413753424658
54,285,3,173.52666666666667,3,110.0,173.52666666666667,230,328.0367123287671
31,31,1,231.34,1,70.0,231.34,0,0.0
67,67,1,260.45,1,113.0,260.45,0,0.0
40,158,2,125.22,2,79.0,125.22,117,80.27802739726027
1,373,60,236.2375,60,91.43333333333334,236.2375,371,14407.251369863012
10,10,1,10.95,1,1.0,10.95,0,0.0
70,170,3,215.0,3,84.0,215.0,100,176.71232876712327
4,184,12,1643.8966666666665,12,1676.5,1643.8966666666665,179,9674.219287671232
71,205,7,119.55428571428571,7,61.714285714285715,119.55428571428571,133,304.94531506849313
89,89,1,110.69999999999999,1,12.0,110.69999999999999,0,0.0
103,103,1,171.15,1,33.0,171.15,0,0.0
21,21,1,126.35000000000001,1,53.0,126.35000000000001,0,0.0
56,365,7,202.25857142857143,7,212.42857142857142,202.25857142857143,308,1194.710904109589
10,371,27,940.0611111111111,27,380.2962962962963,940.0611111111111,361,25103.49493150685
56,56,1,149.3,1,49.0,149.3,0,0.0
86,86,1,168.65,1,173.0,168.65,0,0.0
46,124,2,190.575,2,119.0,190.57500000000002,77,80.40698630136987
144,144,1,97.5,1,66.0,97.5,0,0.0
7,77,7,210.9,7,59.142857142857146,210.9,69,279.08136986301366
52,52,1,516.87,1,441.0,516.87,0,0.0
217,358,3,841.8133333333334,3,365.6666666666667,841.8133333333334,141,975.5809315068494
177,177,1,114.85,1,34.0,114.85,0,0.0
5,359,12,205.14,12,72.41666666666667,205.14,353,2380.7480547945206
86,86,1,118.95,1,77.0,118.95,0,0.0
45,337,8,1984.2875,8,2241.375,1984.2875,292,12699.44
2,369,11,245.87545454545455,11,121.54545454545455,245.87545454545455,366,2712.03994520548
47,47,1,552.9,1,426.0,552.9,0,0.0
136,150,2,141.72000000000003,2,80.0,141.72000000000003,13,10.095123287671235
57,364,8,877.7075,8,498.0,877.7075,306,5886.651945205479
22,372,2,323.22,2,151.0,323.22,349,618.1029041095891
8,373,10,315.946,10,186.6,315.946,365,3159.46
40,205,2,280.07,2,151.0,280.07,165,253.21397260273972
59,372,4,367.88,4,1039.0,367.88,313,1261.878794520548
29,361,15,693.6686666666667,15,297.8,693.6686666666667,331,9435.794328767124
184,184,1,164.18,1,76.0,164.18,0,0.0
23,23,1,206.60000000000002,1,232.0,206.60000000000002,0,0.0
3,319,8,284.24375,8,151.375,284.24375,316,1968.6799999999998
9,37,4,121.4,4,58.5,121.4,27,35.92109589041096
22,371,3,353.1366666666667,3,269.0,353.1366666666667,349,1012.9701095890412
17,170,5,323.07800000000003,5,257.0,323.07800000000003,153,677.1360821917808
29,29,1,420.54,1,331.0,420.54,0,0.0
88,296,7,434.35857142857145,7,299.0,434.3585714285714,207,1724.34402739726
4,374,18,809.0505555555555,18,446.1111111111111,809.0505555555555,369,14722.503534246574
32,65,2,416.27,2,331.0,416.27,33,75.2707397260274
1,115,3,156.47,3,108.33333333333333,156.47,114,146.61024657534244
21,372,7,194.74714285714285,7,114.42857142857143,194.74714285714285,350,1307.2068493150684
21,21,1,266.8,1,120.0,266.8,0,0.0
47,47,1,331.35,1,195.0,331.35,0,0.0
44,368,3,105.92,3,29.333333333333332,105.92,324,282.0664109589041
165,165,1,369.68,1,283.0,369.68,0,0.0
80,277,4,258.58,4,112.5,258.58000000000004,196,555.4156712328768
291,291,1,325.74,1,370.0,325.74,0,0.0
185,185,1,137.16,1,36.0,137.16,0,0.0
368,368,1,293.35,1,245.0,293.35,0,0.0
17,298,9,263.52666666666664,9,182.0,263.52666666666664,280,1819.4169863013697
133,281,46,315.7319565217391,46,250.7391304347826,315.7319565217391,147,5849.258876712328
23,366,6,391.49,6,227.0,391.49,342,2200.924602739726
3,74,7,7488.900000000001,7,2103.8571428571427,7488.900000000001,70,10053.591780821918
98,329,6,171.735,6,80.66666666666667,171.735,230,649.2994520547945
1,92,2,487.78000000000003,2,254.0,487.78000000000003,90,240.5490410958904
15,368,9,471.90111111111105,9,207.66666666666666,471.90111111111105,352,4095.8430684931504
17,17,1,213.08,1,112.0,213.08,0,0.0
8,322,12,133.82000000000002,12,62.0,133.82000000000002,314,1381.4623561643837
196,225,2,329.7,2,197.0,329.7,28,50.5841095890411
158,255,2,308.59000000000003,2,194.0,308.59000000000003,97,164.017698630137
61,372,7,363.2557142857143,7,211.0,363.2557142857143,310,2159.6298630136985
31,31,1,102.6,1,20.0,102.6,0,0.0
11,11,1,57.8,1,68.0,57.8,0,0.0
36,359,12,265.02333333333337,12,126.41666666666667,265.02333333333337,323,2814.3299726027403
3,144,7,239.97142857142856,7,166.85714285714286,239.97142857142856,140,644.3068493150685
110,110,1,321.65000000000003,1,153.0,321.65000000000003,0,0.0
264,264,1,224.81,1,96.0,224.81,0,0.0
44,92,2,303.5,2,135.0,303.5,47,78.16164383561643
235,235,1,1047.0,1,200.0,1047.0,0,0.0
31,373,2,244.93,2,112.0,244.93,341,457.6500273972603
248,283,2,572.15,2,112.5,572.15,34,106.59232876712329
44,269,2,636.4,2,258.0,636.4000000000001,225,784.6027397260275
268,268,1,389.26000000000005,1,266.0,389.26000000000005,0,0.0
80,80,1,370.40999999999997,1,243.0,370.40999999999997,0,0.0
123,214,2,387.82,2,120.0,387.82000000000005,91,193.37873972602742
50,50,1,177.69,1,74.0,177.69,0,0.0
212,260,2,104.785,2,169.5,104.785,47,26.98572602739726
364,364,1,160.55,1,37.0,160.55,0,0.0
277,277,1,336.5,1,136.0,336.5,0,0.0
24,205,2,329.09,2,198.5,329.09000000000003,181,326.38515068493155
3,226,8,302.77500000000003,8,202.125,302.77500000000003,223,1479.8646575342468
114,154,2,373.925,2,147.5,373.925,40,81.95616438356164
21,21,1,100.91000000000001,1,62.0,100.91000000000001,0,0.0
137,137,1,54.699999999999996,1,26.0,54.699999999999996,0,0.0
26,26,1,309.16,1,138.0,309.16,0,0.0
199,330,3,380.6133333333333,3,198.66666666666666,380.6133333333334,130,406.6827397260274
26,246,2,143.625,2,29.5,143.625,220,173.13698630136986
197,197,1,718.51,1,375.0,718.51,0,0.0
16,305,9,721.46,9,417.3333333333333,721.46,289,5141.143726027397
186,241,3,429.88000000000005,3,228.66666666666666,429.88000000000005,54,190.79605479452056
17,368,7,598.8457142857143,7,371.7142857142857,598.8457142857143,351,4031.1340273972605
56,56,1,206.07999999999998,1,208.0,206.07999999999998,0,0.0
3,373,31,2727.1345161290324,31,1777.6451612903227,2727.1345161290324,369,85467.64857534246
88,365,8,317.85375,8,335.125,317.85375,276,1922.7974794520549
44,115,2,322.8,2,93.0,322.8,70,123.81369863013698
305,305,1,313.35,1,149.0,313.35,0,0.0
30,186,5,192.698,5,56.8,192.698,156,411.79298630136987
14,14,1,182.62,1,108.0,182.62,0,0.0
61,257,2,164.71,2,133.5,164.71,195,175.99150684931507
4,374,10,326.54499999999996,10,217.8,326.54499999999996,370,3310.182191780822
30,70,2,277.425,2,143.5,277.425,40,60.80547945205479
74,74,2,197.07,2,136.0,197.07,0,0.0
33,64,2,369.6,2,128.0,369.6,31,62.7813698630137
1,358,9,330.0155555555555,9,130.22222222222223,330.0155555555555,356,2896.9036712328766
246,333,2,620.125,2,395.0,620.125,87,295.6212328767123
1,369,3,241.73666666666668,3,140.33333333333334,241.73666666666668,368,731.1706301369863
163,254,2,485.06,2,168.0,485.06,90,239.2076712328767
21,21,1,65.34,1,30.0,65.34,0,0.0
70,70,1,34.8,1,24.0,34.8,0,0.0
87,288,4,361.3675,4,189.25,361.3675,200,792.0383561643836
56,318,2,144.165,2,97.5,144.16500000000002,262,206.96564383561648
253,362,4,294.21,4,177.0,294.21,108,348.2156712328767
19,235,4,252.925,4,98.5,252.925,216,598.7046575342466
145,145,1,119.86,1,44.0,119.86,0,0.0
277,277,2,85.05,2,94.5,85.05000000000001,0,0.0
185,185,1,120.05,1,62.0,120.05,0,0.0
26,26,3,314.94,3,136.66666666666666,314.94,0,0.0
26,213,3,255.84666666666666,3,115.0,255.84666666666666,187,393.2328219178082
11,301,2,363.925,2,111.5,363.925,289,576.2976712328767
14,32,3,209.32000000000002,3,145.33333333333334,209.31999999999996,17,29.24745205479452
33,306,6,373.24666666666667,6,147.0,373.24666666666667,272,1668.8727671232878
8,263,10,215.488,10,137.6,215.488,255,1505.4641095890413
108,246,3,756.6666666666666,3,413.3333333333333,756.6666666666666,138,858.2465753424658
61,222,3,188.47666666666666,3,130.33333333333334,188.47666666666666,160,247.85972602739722
15,15,1,142.77,1,83.0,142.77,0,0.0
368,368,1,34.0,1,4.0,34.0,0,0.0
29,29,1,259.17,1,54.0,259.17,0,0.0
148,148,1,167.62,1,270.0,167.62,0,0.0
31,296,4,260.2125,4,238.25,260.2125,265,755.6856164383561
26,369,3,179.29999999999998,3,79.0,179.29999999999998,342,504.0049315068493
214,247,2,196.19,2,128.0,196.19,33,35.47545205479452
222,222,1,131.83,1,67.0,131.83,0,0.0
8,77,2,512.275,2,260.0,512.2750000000001,69,193.68205479452058
269,269,1,374.45,1,275.0,374.45,0,0.0
17,17,1,100.0,1,1.0,100.0,0,0.0
178,178,1,205.23999999999998,1,115.0,205.23999999999998,0,0.0
9,360,7,70.89428571428572,7,36.57142857142857,70.89428571428572,351,477.2253698630137
303,303,1,171.7,1,72.0,171.7,0,0.0
1,372,23,228.98999999999998,23,116.21739130434783,228.99,371,5353.347041095891
281,304,2,174.375,2,89.5,174.375,23,21.976027397260275
110,165,6,150.645,6,65.16666666666667,150.645,55,136.1995890410959
214,214,1,304.38,1,117.0,304.38,0,0.0
12,58,2,162.65,2,67.5,162.64999999999998,45,40.10547945205479
8,372,20,385.6355,20,202.25,385.6355,364,7691.579287671232
82,259,4,317.92,4,120.0,317.92,177,616.677698630137
196,196,1,135.95,1,55.0,135.95,0,0.0
103,319,4,1016.78,4,501.5,1016.78,216,2406.843616438356
81,114,3,316.01,3,286.6666666666667,316.01,32,83.11495890410959
255,255,1,167.4,1,68.0,167.4,0,0.0
264,264,1,176.71,1,67.0,176.71,0,0.0
32,273,4,424.8375,4,175.75,424.8375,241,1122.0365753424655
21,278,14,816.6978571428572,14,505.2142857142857,816.6978571428571,257,8050.62709589041
3,327,2,259.975,2,76.0,259.975,323,460.1201369863014
374,374,1,148.3,1,38.0,148.3,0,0.0
45,371,6,694.7433333333333,6,417.6666666666667,694.7433333333333,326,3723.062904109589
85,240,2,752.35,2,409.0,752.35,155,638.982191780822
4,360,7,296.5342857142858,7,451.85714285714283,296.53428571428566,355,2018.870410958904
54,219,4,359.93,4,259.75,359.92999999999995,164,646.8878904109588
17,17,1,409.98,1,126.0,409.98,0,0.0
113,113,1,52.05,1,11.0,52.05,0,0.0
16,16,1,297.07,1,192.0,297.07,0,0.0
108,255,8,287.50125,8,220.5,287.50125,147,926.305397260274
253,365,3,464.55333333333334,3,188.0,464.55333333333334,112,427.6436164383562
58,317,4,158.255,4,111.25,158.255,258,447.4497534246575
226,226,1,160.75,1,71.0,160.75,0,0.0
373,373,1,87.30000000000001,1,42.0,87.30000000000001,0,0.0
12,12,1,333.81,1,269.0,333.81,0,0.0
85,243,2,148.035,2,149.5,148.035,158,128.16180821917808
38,245,6,130.35333333333332,6,100.33333333333333,130.35333333333332,206,441.41567123287666
176,369,5,302.38800000000003,5,178.6,302.38800000000003,193,799.4641643835618
